dish_name,count
"BBQ csirkemell, rizzsel",1
"Napi menünk: Marha pörkölt, sós burgonyával 2390.-",1
"Fetával töltött szelet, bulgur",1
Sobri szelet galuska B: Tejszínes csirkecomb filé zöldséges rizs,1
"Friss lecsó kolbásszal, kovászos kenyérrel",1
"Búboshús, hagymás burgonya",1
"Rántott sajt- rántott csirkemell, párolt rizs, majonézes brokkoli C: Kofapecsenye tarhonyával",1
"Zöldbabfőzelék zöldséges fasírt 1, 3, 7, 9, 10",1
Grillezett sertésborda tepsis burgonya 10,1
"Tárkonyos raguleves 1, 3, 7, 9",1
"Zöldborsófőzelék, fűszeres húspogácsa",1
"Szezámos rántott halfilé, burgonyapüré",1
"Tökfőzelék, sült oldalas",1
"Kelkáposzta főzelék, sertéssült, gyümölcs",1
"Fűszeres sült tarja, sült zöldségekkel, rizs",1
Édes savanyú csirkemell bulgurral,1
"Pankómorzsás rántott hús, amerikai burgonya",1
"Kondorosi aprópecsenye, répás rizs",1
"Rántott csirkemell csíkok zöldséges rizs, saláta",1
Sárgaborsó krémelves,1
Vadas szelet galuskával,1
"Húsgombóc, kapros szósszal, párolt rizzsel",1
Nagykunsági bojtár pecsenye hasábburgonya,1
Tejszínes gombás csirkemell tésztával,1
"Rántott sajt- rántott karfiol, párolt rizs, saláta C: Kofapecsenye tarhonyával",1
"Csőben sült tejszínes gombás csirkemell, rizs",1
"Rántott tengeri halfilé, törtburgonya",1
Mai menü: Cèzàr salàta csirkemell 1790.-,1
Parmezános rántott csirkemell grill zöldséges tésztával,1
Sertés sült barnamártással pürével és savanyított karfiollal,1
Mustáros sertés spagettivel,1
"Sajttal töltött sertés java, vajas burgonya, saláta C: Tejszínes gombás csirkemell galuskával",1
"Tépett sertés hús, mexikói rizs, pikáns szósz",1
Csirke paprikás galuskával,1
Fűszeres sertésborda petrezselymes burgonyával,1
Zöldséges erőleves,1
Füstölt sajttal töltött borda sajtos tejfölös makarónival,1
"Velővel töltött rántott hús, petrezselymes burgonya",1
Almaleves eper darabbal,1
"Rántott tengeri halszelet, hagymás burgonya, saláta C: Tejszínes gombás sertés szelet rizzsel",1
"Gyümölcs főzelék, párizsi csirkemell, palacsinta",1
"Frédi szelet, petrezselymes burgonyával",1
Jércemell orly módra zöldbabos rizs,1
"Tökmagos halfilé rántva, rizs, francia saláta",1
"Rántott sajt- párizsi csirkemellcsík, párolt rizs, majonéz C: Magyaros sertés tarja tarhonyával",1
Bryndzás sztrapacska rántott hússal,1
Lestyános szárnyas raguleves - Gyümölcsleves,1
Pozsonyi sertésszelet tészta,1
Tárkonyos csirkés karalábéleves,1
"Holstein szelet, hercegnő burgonya",1
"BBQ csirke falatok, párolt rizzsel",1
"Rablóhús, steak burgonya",1
"Baconös bab krémleves 1, 7, 9, 10",1
"Polpetti, steakburgonya",1
"Kemencés sült csirkecomb, sültburgonya",1
"Kijevi sertéskaraj, majonézes kukorica saláta, rizs",1
"Sült kacsacomb, burgonyapüré",1
"Pirított tészta, kínai csípős sertéscsíkok",1
Tyúkpörkölt túrós csuszával,1
Csőben sült sertéskaraj hasábburgonyával,1
Velős tekercs rizzsel,1
"Pacalpörkölt, sósburgonyával, saláta",1
"Rántott sajt, karfiol sültkrumplival, tartármártással",1
Csirkeaprólék húsleves - Gyümölcsleves,1
"Ropogós csülök, lecsós burgonya",1
Édes - savanyú csirkemell kuszkusszal,1
"Sokmagos szelet, rizzsel",1
"Bánfi máj, törtburgonyával",1
Karfiolos burgonya gratin,1
"Szezámos csirkemell csíkok, grillzöldség, hasábburgonya",1
"Magyaros sertés szelet, petrezselymes burgonya, saláta",1
"Párizsi csirkemellcsík, párolt rizs, saláta",1
ÜNNEPNAP,1
"Szezámmagos rántott jérce, vegyes köret",1
Mézes - narancsos csirkemell jázmin rizs,1
"Marha pörkölt ,főtt burgonyával vagy juhtúrós sztrapacskával",1
Chilli burger,1
Rántott csirkeszárny franciasaláta ágyon,1
"Pankós rántott csirkemell, mexikói rizs",1
Burgonyaleves - Csontleves cérnametélttel,1
"Mandulás csirkemell, rizs",1
"Párizsi csirke, almafőzelék",1
Tejszínes csirkemell ragu jázmin rizs  7,1
"Bakonyi sertésszelet galuska  1,3,7,9,15",1
"Tárkonyos csirkeraguleves  1,3,7,9",1
"Rántott sajt, rántott karfiol, petrezselymes burgonya, tartár",1
"Sertéspörkölt, tökfőzelékkel",1
Sült marhaszelet vadasan krokett,1
Csőben sült hawaii csirkemell bulgurral,1
"Rántott csirkemáj, majonézes burgonya",1
"Fitness menü: Tonhal saláta. 1 790.- Hamburger menü: Smoky burger, sült krumpli + üdítő. 2 290. JOKER MENÜ: 1. Sajttal sonkával töltött csirkemell, édesburgonya, friss saláta. 2 090.- 2. Csevapcsicsa hasábburgonya, zöldség, ajvár. 1890.-",1
Csirkehúsleves / Gyümölcsleves,1
Rántott csirkemell pürével sajtszósszal,1
Sajtos tejfölös sült császár karika burgonyával,1
Bíbornok leves töltött tésztával,1
"Szezámos halfilé rántva, fahéjas almasaláta, rizs",1
"Rántott camambert, sült burgonya",1
Hentes tokány,1
"Póréhagymás tejfölös - sajtos csirkemell, krokett",1
"Fokhagymás pulykasült, hagymás burgonya, párolt káposzta",1
"Polpetti, francia saláta, rizs",1
"Kakaspörkölt, túrós csuszával",1
Sertés ragu orsó tészta,1
Töltött csirkecomb zöldséges bulgur,1
"Paprikás krumpli sült császárszalonnával, saláta",1
Lecsós szelet törtburgonyával,1
Csirkemell ragu zsemlegombóc,1
Rántott szelet hasábburgonya,1
Mézes mustáros csirkemell steak burgonyával,1
"Rántott jérce, francia saláta, rizs",1
"Lencsefőzelék, pörkölt",1
"Párizsi csirkemell csík - rántott brokkoli, zöldséges rizs, saláta C: Fokhagymás sertéssült, tört burgonya, párolt káposzta",1
Rántott csirkemell krumplipüré,1
Forró fahéjas szilvaleves,1
Sült oldalas mustármártással és steak burgonyával,1
Fokhagymás tejszínes garnéla linguini tésztával,1
Paradicsomkrémleves bazsalikommal és pirított kenyérkockával,1
Rántott tengeri halfilé petrezselymes burgonya,1
"Rántott sertésszelet, rizibizi",1
Óvári sertésborda fokhagymás olivás spagettin,1
Sárgababfőzelék marhapörkölttel,1
Sonkás - kukoricás - sajtos rizottó,1
Rántott szelet petrezselymes burgonya,1
"Kolbászos lecsó, tarhonyával",1
Olasz rántott szelet paradicsommal és sajttal besütve spagettivel,1
Sertés húsleves cérnametélttel,1
"Sajtos, pepperónis rántott csirke, rösztike",1
Paradicsomos káposzta csevappal,1
"Sertés dubary módra, sültburgonya",1
Borzas szelet mexikói rizzsel,1
Mediterrán csirkecomb kukoricás bulgurral,1
"Fitness menü: Bazsarózsa saláta. 1 790.- Hamburger menü: Sonkás gombás burger, sült krumpli + üdítő. 2 290. JOKER MENÜ: 1. Sajttal töltött csirkemell, hasábburgonya, majonézes kukoricasaláta. 2 190, - 2. Roston csirkemell, édesburgonya, hagymalekvár. 1 890.-",1
Rakott bolognai tészta,1
Lencseleves kolbászkarikával,1
"Sertéskaraj ""Dubarry"" módra, burgonya krokett",1
Rakott burgonya háziasan barack befőttel,1
"Párizsi csirkemellcsík - rántott almakarika, petrezselymes burgonya, saláta",1
"Tökfőzelék, Stefánia vagdalt",1
Hawaii csirkemell bulgurral,1
"Gyümölcsfőzelék, párizsi csirkemell, kakaós palacsinta",1
"Férdi szelet, hagymás törtburgonyával",1
"Rántott sajt hasábburgonyával, snidlinges tartárral +Meglepetés sütemény",1
Lecsós tokány tarhonyával,1
"Sokmagos rántott halfilé, rizs",1
"Tejszínes csirkeragu jázmin rizs  1,3,7",1
"Csülök Pékné módra tört burgonya  9,10",1
"Zöldborsóleves  1,3,9",1
"Gordon bleu, steakburgonya",1
"Sokmagvas csirkemell, zöldséges rizzsel",1
"Snidlinges májjal töltött rántott hús, rösztike",1
"Filézett csirkecomb roston, krokett, saláta",1
"Szecsuáni csirke, tojásos - sonkás rizs",1
"Máglyarakás 1, 3, 5, 7, 8",1
"Lencsegulyás 1, 3, 7, 9",1
"Csirkemáj pörkölt, jázmin rizs",1
"Vadas, makarónival",1
Szarvaspörkölt tésztával,1
Sajtkrémes csirkemell tepsis burgonya,1
Friss lecsó párolt rizs,1
"Gyors, sültburgonya, friss saláta",1
"Rántott camambert, krokett, tartár",1
"Rántott sajt – párizsi sertéscsík, párolt rizs, francia saláta C: Kofapecsenye tarhonyával, saláta",1
Kelkáposztafőzelék sertéspörkölt 1,1
"Becsinált leves 1, 3, 9",1
Tárkonyos pulyaapró galuskával,1
"Disznótoros, törtburgonyával, lila káposztával",1
Meggymártás sült csirkecomb,1
Zöldbab főzelék sertéssülttel,1
"Aszalt szilvás - baconos pulykaragu, tészta",1
"Burgonyafőzelék, stefániával",1
Borskérges sertésszűz hollandi mártással és steak burgonyával,1
"Frankfurti leves - Fűszeres csirkemáj, rizs vagy Rántott halrúd, kukoricás rizs",1
"Gyümölcsleves, töltött csirkecomb burgonyapürével",1
"Palacsinta fahéjas, kakaós, lekváros",1
"Parasztbatyu hagymás tört burgonya 1, 3, 15",1
"Mustáros zöldséges sertésragu orsó tészta 1, 7, 10",1
"Sárgaborsógulyás 1, 3, 9",1
"Vega Burger, sült zöldségszósz, cukkini pogácsa,friss saláta,laktózmentes sajt",1
"Csirkemell csíkok, szezámos bunda, francia saláta",1
"Rántott csirkemáj petrezselymes burgonya, uborka",1
Kofapecsenye bulgurral,1
"Pirított csirkemell, joghurtos friss saláta",1
Csongrádi szelet törtburgonyával,1
Zöldborsóleves eperkockával,1
Csőben sült ananászos csirkemell rizs,1
Tejszínes-gombás marhakocka galuskával,1
Csülök pékné módra burgonyapürével,1
Fahéjas almakrémleves,1
"Velővel töltött rántott hús, krokett",1
"Sertés csíkok Orly módra, párolt rizs, kompót C: Roston sült csirkeszárny, vajas burgonya, saláta",1
"Camambert sajttal töltött szelet, steak burgonya, áfonyaszósz",1
"Rántott tarja, sültkrumplival, tartárral",1
"Grill csirke, vegyes körettel",1
Bakonyi csülkös betyár leves,1
"Kijevi tekercs, sültburgonya",1
"Rántott hal, rizs, tartár",1
- BBQ oldalas krumpli főzelékkel,1
Füstölt sajttal töltött csirkemell rántva párolt zöldségekkel,1
Zöldborsós csirkeragu,1
Jóasszony módra sertésszelet bulgurral,1
"Túrós derelye, édes tejföllel",1
"Petőfi szelet, petrezselymes burgonyával",1
"Tejszínes - gombás csirkemell, makaróni tészta",1
Csőben sült sonkakrémes csirkemell kukoricás rizs,1
Zellerkrémleves pirított zsemlekockával,1
"Roston sült csirkemell, karfiolos - pestós rizottó",1
"Pankó morzsás rántott sertés szelet, sültburgonya",1
"Rántott karfiol - gomba, rizzsel",1
"Temesvári szelet, tésztával",1
"Rántott szelet, burgonyapüré, savanyúság",1
Lyoni tarja vegyes körettel Menekülő menü: Húsleves Rántott sajt/Rántott szelet hasábburgonyával 2200 Ft + 100 Ft csom.,1
Natúr karaj gombapapirkással rizzsel,1
Savanyú krumpli leves,1
Sertés sült steak burgonyával és papirka mártással,1
Csőben sült barackos csirkemell bulgur,1
Szezámmagos csirkemell majonézes burgonya saláta,1
"Pepperónis - sajtos csirkemell rántva, krokett",1
"Csőben sült barackos jércemell, rizs",1
"Tortilla  sertés, sültburgonya, paradicsom, káposzta mártás",1
Tejszínes - húsos rakott penne,1
Tanyasi borsóleves,1
"Dubarry szelet, burgonyapürével",1
Sertéspörkölt kelkáposzta főzelékkel,1
Lecsós szelet penne tésztával,1
"Savanyú káposztaágyon sült sertés csülök, burgonyával",1
Bojtárleves,1
"Kijevi csirkemell, steak burgonya",1
"BBQ csirkecomb, burgonyapüré",1
Búbos hús krokettel,1
Májgombócleves / Gyümölcsleves,1
Sült káposztás natúr karaj fokhagymás tejföllel és pürével,1
"Rántott csirkecomb, párolt zöldség, rizs",1
"Rántott sajt - rántott csirkecomb, zöldséges rizs, saláta",1
Rakott sertéshús steakburgonyával,1
"Csirkemell ragu kukoricás rizs 1, 7",1
Kacsamájas batyu krokett,1
Szemesbableves,1
Lecsós tarja petrezselymes burgonyával,1
Sokmagvas csirkemell kukoricás rizzsel,1
Zellerkrémleves - Gyümölcsleves,1
"Borjúpörkölt, tészta",1
"Farm csirkecomb, püré",1
Hamis gulyás - Eszterházy szelet bulgurral,1
"Gulyásleves - Sült derelye öntettel, túrós tészta",1
Jókai bableves - Húsgombóc leves,1
"Mexikói csirkeragu, törtburgonyával",1
Háromsajtos mac & cheese baconchipsszel,1
Csirke gordon bleu hasábburgonyával uborka salátával,1
Húsgombóc paradicsom mártással,1
"Velővel töltött szelet, törtburgonyával",1
Kemencés sertés sült hagymás tört burgonya,1
"Csirkehúsos rakott tészta  1,7",1
"Csirkeaprólék leves  1,3,9",1
"Currys vöröslencse, pirítóssal",1
"Gödöllői töltött csirkecomb, petrezselymes burgonya",1
Mustáros hagymás sertés tarja zöldséges lencse salátával,1
Lasage,1
"Ropogós hekktörzs, rizs, almasali",1
"Holstein szelet, krokett",1
Csirkemell narancsos gyömbéres mártással és jázmin rizzsel,1
Parmezánnal sült csirkemell avokádós majonézzel és zöldséges rizzsel,1
Betyárleves,1
Oldalas törtburgonyával,1
Hamis gulyásleves - Zöldséges csirkeapró bulgurral vagy Bolognai spagetti,1
"Gulyásleves - Rizsfelfújt, Tojásos tészta",1
"Sztrapacska, fokhagymás sertés",1
"-Kolozsvári zöldbableves - Csontleves - Gyümölcsleves -Tarhonyás hús savanyúsággal -Pirított csirkemáj gombás rizzsel -Krumplis tészta - +1 Rántott karaj, rántott pulykamell, rántott csirkeszárny, rántott karfiol",1
"Gyümölcsleves, bécsi szelet majonézes burgonya",1
Bableves - Tyúkhúsleves,1
Mézes mustáros tarjasült tojásos burgonya salátával,1
"Tarja ""Otthon"" módra, rizzsel",1
"Zölborsófőzelék, rántott csirkecomb",1
"Tejszínes gombás sertés ragu, párolt rizs",1
Töltött csirkecomb rizibizivel,1
"Füstölt sajtos rántott csirkemell, steak burgonya",1
"Lecsós tarja, steak burgonya",1
"Frankfurti sertéstokány, tészta",1
Vadas szelet spagettivel,1
Szárazbabfőzelék marhapörkölttel,1
"Fitness menü: Görög gyros saláta. 1 790.- Hamburger menü: Cheese burger, sült krumpli + üdítő. 2 290. JOKER MENÜ: 1. Csevapcsicsa hasábburgonyával, zöldség, ajvár. 1890.- 2. Sajttal töltött csirkemell, hasáb burgonya, joghurtos saláta. 1 890.-",1
"Sült liba, kacsa combok paprikás törtburgonyán",1
"Pankó morzsás rántott pulykamell, krokett",1
Zöldborsó főzelék fasírttal,1
"Magyaróvári sertéskaraj, törtburgonya",1
"Mustáros sertéstarja, törtburgonya, saláta",1
"Töltött csirkecomb, sültburgonya",1
"Tejszínes - gombás sertésszelet, rizs",1
Mai menü: -1990.-,1
Birkapörkölt sós burgonyával,1
"Rántott szelet, francia saláta, rizs",1
Rakott orsótészta gazdagon,1
"Metélőhagymás sertésszelet, rose metélttel",1
Meggyszósz párizsi szelet,1
Zsömlegombóc leves,1
"Rántott sertés máj, petrezselymes burgonya, savanyúság",1
Zöldfűszeres sertés szűz - hollandi mártással steak burgonyával,1
Sült csirke részek burgonya pürével,1
Tökmagos halfilé,1
"Hagymás - babos sertés szelet, bulgur",1
"Húsleves - Gyümölcsleves Főételek: -Paradicsomos káposzta, sült tarja -Ír marharagu, főtt burgonya -Tejszínes-baconos-kukoricás tészta -Rántott csirkemell/rántott karaj+választható köret",1
Kijevi csirkemell zöldborsós bulgurral,1
Szarvas vadmártással zsemlegombóccal,1
"Göngyölthús, hagymás burgonya",1
"Csőben sült barackos jércemell, bulgur",1
Hurka - kolbász savanyú káposzta ágyon sütve 2390.-,1
"Vörös boros marharagu, tésztával",1
"Erdélyi rakott káposzta 1, 7",1
"Sütőtök krémleves 1, 7",1
Töltött csirkecomb felső petrezselymes burgonya,1
Smucigék asztaláról túrós csuszával,1
"Fokhagymakrém leves, zsemlekocka",1
Vaníliás - almás körteleves,1
Mai menü: Pulled Pork tál 1790.-,1
"Szezámos rántott halfilé, rizs, almasali",1
Kondorosi sertésapró tésztával,1
Csőben sült paradicsomos - sajtos csirkemell bulgur,1
"Zöldbabfőzelék, fokhagymás szelet",1
- Sült hagyma karikás karaj rizibizivel,1
Karfiolleves Borsos tokány rizzsel Gödöllői töltött csirkecomb törtburgonyával,1
Túrós csusza szárított baconnal,1
"Burgonyafőzelék, stefánia szelet",1
"Párizsi csirkemell, párolt rizs, saláta C: Karfiolos sertés java csőben sütve, vajas burgonya, saláta",1
"Sajttal, sonkával töltött batyu, zöldséges rizs",1
"Rántott sajt – párizsi sertéscsík, párolt rizs, majonézes burgonya C: Paprikás sertés szelet tésztával",1
Sült szárnyak fokhagymás burgonyával,1
"Kacsamájjal töltött pulykamell rántva, hercegnő burgonya",1
"Roston sült tarja hagymásan, petrezselymes burgonya, saláta",1
"Rántott csirkemell - rántott karfiol, párolt rizs, saláta",1
"Rántott szelet krumplipüré 1, 3, 9",1
"Libamájjal töltött rántott pulykamell, rizibizi",1
"Grillezett csirkemell, ázsiai zöldséges rizs",1
"Rántott csirkecomb, petrezselymes burgonyával, káposzta saláta",1
Fetás-töltött gomba rizibizi,1
Rizsfelfújt baracklekvár,1
Sajtkrémleves pesztós zsemlekocka,1
Kijevi sertéskaraj rösztike,1
"Szezámos csirkemell, rizibizi",1
"Mustáros sertés, vajas petrezselymes tészta",1
"Sokmagvas rántott sertéskaraj, francia saláta, rizs",1
"Rántott sajt- rántott csirkecomb, párolt rizs, majonézes burgonya",1
"Csirkepörkölt, tésztával",1
Tejszínes bableves kolbászkarikával,1
"Cordon bleu, törtburgonya",1
Harcsapaprikás kapros galuskával,1
"Pankó morzsás rántott sertés, sültburgonya",1
"Aszalt szilvával töltött szelet, vegyes köret",1
"Rántott szelet, rizibizi, csemegeuborka",1
"Fokhagyma krémleves, pirított zsemlekocka",1
Csevapcsicsa dollár burgonya kapros öntet,1
"Sajtos - baconös csirkemell csőben sütve, hercegnő burgonya",1
Húsleves grízgaluskával,1
"Csőben sült sertés java, kolbász, tojás, rizs",1
"Brokkolis baconos csirkemell csőben, krokett",1
"Tavasziasan töltött sertés tekercs rántva, tört burgonya, saláta C: Roston sült tengeri halszelet Bakonyi módra, párolt rizs",1
Fokhagymakrém leves,1
"Spenótos, kétsajtos rakott padlizsán +Meglepetés sütemény",1
"Párizsi csirkemell körteszósszal, hasábburgonya",1
Rántott camambart salátával és áfonya lekvárral,1
"Zabpelyhes rántott halfilé, rizs",1
"Ördöglepény törtburgonya, friss saláta",1
"Bécsi szelet steak burgonyával, marinált lilahagymával",1
Tökfőzelék fasírt golyó,1
Roston csirkemell krumplipüré,1
"Tejszínes stroganoff darált hússal, tésztával",1
"Gombás, tejszínes csirke, rizs",1
"Szezámmagos rántott szelet, vajas burgonya",1
Mustáros - zöldfűszeres csirkecomb rizibizi,1
Bableves - Zöldséges húsos rakott tészta vagy Milánói sertésborda,1
Babgulyás - Mákos guba vagy Burgonyás tészta,1
Máglyarakás - Krumplis tészta - Mákos nudli,1
